NinoModel,.model,Date,ANOM,trend,season_12,remainder,season_adjust
NINO4,STL(ANOM ~ trend() + season(period = 12)),1997-02-01,0.12,0.041208869272515325,-0.006026469141892513,0.08481759986937717,0.1260264691418925
NINO4,STL(ANOM ~ trend() + season(period = 12)),1997-03-01,0.13,0.10179257264189906,-0.004908990291243776,0.033116417649344726,0.13490899029124379
NINO4,STL(ANOM ~ trend() + season(period = 12)),1997-04-01,0.48,0.1623762760112828,0.009980676573548997,0.3076430474151682,0.470019323426451
NINO4,STL(ANOM ~ trend() + season(period = 12)),1997-05-01,0.42,0.2174198291998609,0.07487197502211013,0.12770819577802897,0.34512802497788986
NINO4,STL(ANOM ~ trend() + season(period = 12)),1997-06-01,0.2,0.272463382388439,0.043123768756740156,-0.11558715114517912,0.15687623124325986
NINO4,STL(ANOM ~ trend() + season(period = 12)),1997-07-01,0.4,0.32750693557701704,0.03781612186079926,0.03467694256218373,0.3621838781392008
NINO4,STL(ANOM ~ trend() + season(period = 12)),1997-08-01,0.33,0.3391202047737451,0.046618799819666795,-0.05573900459341191,0.2833812001803332
NINO4,STL(ANOM ~ trend() + season(period = 12)),1997-09-01,0.56,0.3507334739704731,0.11749725384148171,0.09176927218804526,0.44250274615851837
NINO4,STL(ANOM ~ trend() + season(period = 12)),1997-10-01,0.3,0.36234674316720117,-0.08085717999473342,0.01851043682753223,0.3808571799947334
NINO4,STL(ANOM ~ trend() + season(period = 12)),1997-11-01,0.61,0.30509708973813793,-0.0710162675674898,0.37591917782935186,0.6810162675674898
NINO4,STL(ANOM ~ trend() + season(period = 12)),1997-12-01,0.44,0.2478474363090747,-0.0743732039212586,0.26652576761218394,0.5143732039212586
NINO4,STL(ANOM ~ trend() + season(period = 12)),1998-01-01,0.44,0.19059778288001142,-0.08540212694742895,0.33480434406741766,0.525402126947429
NINO4,STL(ANOM ~ trend() + season(period = 12)),1998-02-01,0.52,0.0746376637796671,-0.04569975737745495,0.49106209359778785,0.5656997573774549
NINO4,STL(ANOM ~ trend() + season(period = 12)),1998-03-01,0.27,-0.041322455320677215,-0.05599753374839952,0.3673199890690767,0.3259975337483995
NINO4,STL(ANOM ~ trend() + season(period = 12)),1998-04-01,-0.12,-0.15728257442102156,-0.0017262002145517763,0.03900877463557334,-0.11827379978544822
NINO4,STL(ANOM ~ trend() + season(period = 12)),1998-05-01,-0.23,-0.3116571855448703,0.06968167864024023,0.011975506904630118,-0.2996816786402402
NINO4,STL(ANOM ~ trend() + season(period = 12)),1998-06-01,-0.48,-0.46603179666871913,0.08904883762408511,-0.10301704095536585,-0.569048837624085
NINO4,STL(ANOM ~ trend() + season(period = 12)),1998-07-01,-0.77,-0.620406407792568,0.0656185488934753,-0.21521214110090736,-0.8356185488934753
NINO4,STL(ANOM ~ trend() + season(period = 12)),1998-08-01,-0.9,-0.7519339131474421,0.07176354535997986,-0.21982963221253782,-0.9717635453599799
NINO4,STL(ANOM ~ trend() + season(period = 12)),1998-09-01,-0.77,-0.8834614185023162,0.18004983563253066,-0.06658841713021446,-0.9500498356325306
NINO4,STL(ANOM ~ trend() + season(period = 12)),1998-10-01,-1.41,-1.0149889238571903,-0.04574270127082958,-0.34926837487198004,-1.3642572987291703
NINO4,STL(ANOM ~ trend() + season(period = 12)),1998-11-01,-1.43,-1.0749961438529267,-0.05984258898129005,-0.29516126716578306,-1.3701574110187098
NINO4,STL(ANOM ~ trend() + season(period = 12)),1998-12-01,-1.48,-1.1350033638486634,-0.14386506535700294,-0.20113157079433375,-1.3361349346429972
NINO4,STL(ANOM ~ trend() + season(period = 12)),1999-01-01,-1.67,-1.1950105838443998,-0.08374166039684841,-0.3912477557587517,-1.5862583396031515
NINO4,STL(ANOM ~ trend() + season(period = 12)),1999-02-01,-1.48,-1.198261660327137,-0.06856347961292483,-0.21317486005993813,-1.4114365203870751
NINO4,STL(ANOM ~ trend() + season(period = 12)),1999-03-01,-1.34,-1.201512736809874,-0.08773630354377727,-0.05075095964634868,-1.2522636964562226
NINO4,STL(ANOM ~ trend() + season(period = 12)),1999-04-01,-1.29,-1.204763813292611,-0.03450003374171154,-0.05073615296567735,-1.2554999662582884
NINO4,STL(ANOM ~ trend() + season(period = 12)),1999-05-01,-0.99,-1.184955041626828,0.03127349609285285,0.16368154553397507,-1.021273496092853
NINO4,STL(ANOM ~ trend() + season(period = 12)),1999-06-01,-0.89,-1.1651462699610446,0.08924123836665203,0.18590503159439264,-0.979241238366652
NINO4,STL(ANOM ~ trend() + season(period = 12)),1999-07-01,-1.09,-1.1453374982952615,0.08250061791623844,-0.02716311962097695,-1.1725006179162385
NINO4,STL(ANOM ~ trend() + season(period = 12)),1999-08-01,-0.95,-1.1339898513565922,0.08385523342389493,0.1001346179326974,-1.0338552334238948
NINO4,STL(ANOM ~ trend() + season(period = 12)),1999-09-01,-0.91,-1.122642204417923,0.2053040396427215,0.007338164775201328,-1.1153040396427216
NINO4,STL(ANOM ~ trend() + season(period = 12)),1999-10-01,-0.85,-1.1112945574792537,0.004848408038316262,0.25644614944093747,-0.8548484080383162
NINO4,STL(ANOM ~ trend() + season(period = 12)),1999-11-01,-1.13,-1.0953095891421012,-0.009184610457772397,-0.02550580040012629,-1.1208153895422275
NINO4,STL(ANOM ~ trend() + season(period = 12)),1999-12-01,-1.23,-1.079324620804949,-0.13573302728044617,-0.014942351914604801,-1.0942669727195538
NINO4,STL(ANOM ~ trend() + season(period = 12)),2000-01-01,-1.2,-1.0633396524677965,-0.0871643420337815,-0.049496005498421924,-1.1128356579662184
NINO4,STL(ANOM ~ trend() + season(period = 12)),2000-02-01,-1.41,-1.033365082152709,-0.09690168037699094,-0.2797332374703003,-1.3130983196230093
NINO4,STL(ANOM ~ trend() + season(period = 12)),2000-03-01,-1.49,-1.0033905118376216,-0.1253408822088339,-0.3612686059535444,-1.364659117791166
NINO4,STL(ANOM ~ trend() + season(period = 12)),2000-04-01,-1.22,-0.9734159415225341,-0.07331608852594304,-0.17326796995152294,-1.146683911474057
NINO4,STL(ANOM ~ trend() + season(period = 12)),2000-05-01,-1.14,-0.9455018395609982,-0.01335332009899917,-0.18114484034000244,-1.1266466799010006
NINO4,STL(ANOM ~ trend() + season(period = 12)),2000-06-01,-0.55,-0.9175877375994623,0.08332512123605622,0.2842626163634061,-0.6333251212360562
NINO4,STL(ANOM ~ trend() + season(period = 12)),2000-07-01,-0.57,-0.8896736356379265,0.09338428483714073,0.22628935080078572,-0.6633842848371407
NINO4,STL(ANOM ~ trend() + season(period = 12)),2000-08-01,-0.55,-0.8491142064617997,0.09042219082548197,0.20869201563631767,-0.640422190825482
NINO4,STL(ANOM ~ trend() + season(period = 12)),2000-09-01,-0.33,-0.8085547772856729,0.22550718443011714,0.2530475928555558,-0.5555071844301172
NINO4,STL(ANOM ~ trend() + season(period = 12)),2000-10-01,-0.66,-0.7679953481095462,0.051098790816491435,0.05689655729305476,-0.7110987908164914
NINO4,STL(ANOM ~ trend() + season(period = 12)),2000-11-01,-0.67,-0.7172104703966911,0.037842974226599164,0.009367496170091805,-0.7078429742265993
NINO4,STL(ANOM ~ trend() + season(period = 12)),2000-12-01,-1.16,-0.6664255926838358,-0.13039731741554852,-0.3631770899006155,-1.0296026825844513
NINO4,STL(ANOM ~ trend() + season(period = 12)),2001-01-01,-0.91,-0.6156407149709807,-0.0502211029738633,-0.24413818205515603,-0.8597788970261367
NINO4,STL(ANOM ~ trend() + season(period = 12)),2001-02-01,-0.99,-0.5561044110077114,-0.0987754833355001,-0.3351201056567885,-0.8912245166644999
NINO4,STL(ANOM ~ trend() + season(period = 12)),2001-03-01,-0.73,-0.49656810704444193,-0.13796024355481346,-0.09547164940074454,-0.5920397564451865
NINO4,STL(ANOM ~ trend() + season(period = 12)),2001-04-01,-0.6,-0.43703180308117257,-0.11080839663002051,-0.0521598002888069,-0.48919160336997947
NINO4,STL(ANOM ~ trend() + season(period = 12)),2001-05-01,-0.41,-0.35750920160512456,-0.06984378140719175,0.01735298301231636,-0.3401562185928082
NINO4,STL(ANOM ~ trend() + season(period = 12)),2001-06-01,-0.27,-0.2779866001290766,0.04240369997223528,-0.03441709984315866,-0.31240369997223527
NINO4,STL(ANOM ~ trend() + season(period = 12)),2001-07-01,0.15,-0.19846399865302858,0.08426066910346021,0.2642033295495684,0.06573933089653979
NINO4,STL(ANOM ~ trend() + season(period = 12)),2001-08-01,0.07,-0.11272081133853187,0.08259317929527585,0.10012763204325603,-0.012593179295275841
NINO4,STL(ANOM ~ trend() + season(period = 12)),2001-09-01,0.39,-0.02697762402403517,0.2069539118072956,0.21002371221673957,0.1830460881927044
NINO4,STL(ANOM ~ trend() + season(period = 12)),2001-10-01,0.19,0.05876556329046153,0.09886428334220376,0.03237015336733471,0.09113571665779624
NINO4,STL(ANOM ~ trend() + season(period = 12)),2001-11-01,0.12,0.12156085487608101,0.0792294535849656,-0.08079030846104661,0.0407705464150344
NINO4,STL(ANOM ~ trend() + season(period = 12)),2001-12-01,-0.09,0.18435614646170048,-0.07736512112106876,-0.19699102534063173,-0.012634878878931236
NINO4,STL(ANOM ~ trend() + season(period = 12)),2002-01-01,0.38,0.24715143804731995,-0.011079626526272228,0.14392818847895225,0.3910796265262722
NINO4,STL(ANOM ~ trend() + season(period = 12)),2002-02-01,0.32,0.28687451070021885,-0.09916532802708718,0.13229081732686832,0.41916532802708717
NINO4,STL(ANOM ~ trend() + season(period = 12)),2002-03-01,0.06,0.3265975833531177,-0.14980992575462174,-0.11678765759849599,0.20980992575462173
NINO4,STL(ANOM ~ trend() + season(period = 12)),2002-04-01,0.37,0.3663206560060166,-0.14845336254095473,0.15213270653493816,0.5184533625409548
NINO4,STL(ANOM ~ trend() + season(period = 12)),2002-05-01,0.5,0.40549827808198846,-0.1274092374752691,0.22191095939328065,0.6274092374752691
NINO4,STL(ANOM ~ trend() + season(period = 12)),2002-06-01,0.5,0.4446759001579603,-5.575313068423736e-4,0.055881631148882005,0.5005575313068423
NINO4,STL(ANOM ~ trend() + season(period = 12)),2002-07-01,0.46,0.4838535222339322,0.07213242809915103,-0.09598595033308321,0.387867571900849
NINO4,STL(ANOM ~ trend() + season(period = 12)),2002-08-01,0.54,0.4996060131130862,0.07101197309850672,-0.030617986211592896,0.4689880269014933
NINO4,STL(ANOM ~ trend() + season(period = 12)),2002-09-01,0.56,0.5153585039922403,0.18390087512197673,-0.13925937911421693,0.3760991248780233
NINO4,STL(ANOM ~ trend() + season(period = 12)),2002-10-01,0.57,0.5311109948713942,0.1417176041390238,-0.10282859901041808,0.42828239586097616
NINO4,STL(ANOM ~ trend() + season(period = 12)),2002-11-01,0.83,0.5092846513110789,0.11529135354804473,0.20542399514087628,0.7147086464519552
NINO4,STL(ANOM ~ trend() + season(period = 12)),2002-12-01,0.83,0.48745830775076354,-0.029722440428707808,0.3722641326779443,0.8597224404287078
NINO4,STL(ANOM ~ trend() + season(period = 12)),2003-01-01,0.64,0.4656319641904482,0.021045246548226475,0.1533227892613253,0.6189547534517735
NINO4,STL(ANOM ~ trend() + season(period = 12)),2003-02-01,0.61,0.43417628418051213,-0.0822926775700701,0.25811639338955794,0.6922926775700701
NINO4,STL(ANOM ~ trend() + season(period = 12)),2003-03-01,0.61,0.402720604170576,-0.1272371750442427,0.3345165708736668,0.7372371750442428
NINO4,STL(ANOM ~ trend() + season(period = 12)),2003-04-01,0.16,0.3712649241606399,-0.15425319241845264,-0.05701173174218721,0.3142531924184527
NINO4,STL(ANOM ~ trend() + season(period = 12)),2003-05-01,-0.2,0.33740119109436106,-0.1527847516329875,-0.3846164394613736,-0.04721524836701252
NINO4,STL(ANOM ~ trend() + season(period = 12)),2003-06-01,0.02,0.3035374580280822,-0.04135451886614063,-0.24218293916194156,0.06135451886614063
NINO4,STL(ANOM ~ trend() + season(period = 12)),2003-07-01,0.14,0.26967372496180336,0.030117075326044906,-0.15979080028784826,0.1098829246739551
NINO4,STL(ANOM ~ trend() + season(period = 12)),2003-08-01,0.14,0.24695645865919483,0.05098898425764778,-0.1579454429168426,0.08901101574235223
NINO4,STL(ANOM ~ trend() + season(period = 12)),2003-09-01,0.14,0.22423919235658626,0.1454526575220862,-0.22969184987867244,-0.0054526575220861795
NINO4,STL(ANOM ~ trend() + season(period = 12)),2003-10-01,0.44,0.20152192605397773,0.14480363359043832,0.09367444035558398,0.2951963664095617
NINO4,STL(ANOM ~ trend() + season(period = 12)),2003-11-01,0.41,0.20931351565129222,0.12332950053980249,0.0773569838089053,0.2866704994601975
NINO4,STL(ANOM ~ trend() + season(period = 12)),2003-12-01,0.3,0.21710510524860668,0.04247489942177214,0.04041999532962118,0.25752510057822786
NINO4,STL(ANOM ~ trend() + season(period = 12)),2004-01-01,0.31,0.22489669484592117,0.056712863730629275,0.02839044142344954,0.2532871362693707
NINO4,STL(ANOM ~ trend() + season(period = 12)),2004-02-01,0.27,0.24879918528025538,-0.06134570942811684,0.08254652414786148,0.33134570942811686
NINO4,STL(ANOM ~ trend() + season(period = 12)),2004-03-01,0.08,0.2727016757145896,-0.1000585330718954,-0.09264314264269419,0.1800585330718954
NINO4,STL(ANOM ~ trend() + season(period = 12)),2004-04-01,0.06,0.2966041661489238,-0.15504281747393223,-0.0815613486749916,0.21504281747393222
NINO4,STL(ANOM ~ trend() + season(period = 12)),2004-05-01,0.15,0.32640776801333876,-0.17274574740863746,-0.003662020604701277,0.3227457474086375
NINO4,STL(ANOM ~ trend() + season(period = 12)),2004-06-01,0.07,0.3562113698777537,-0.0765539027860522,-0.2096574670917015,0.1465539027860522
NINO4,STL(ANOM ~ trend() + season(period = 12)),2004-07-01,0.35,0.38601497174216864,-0.006117588550356252,-0.0298973831918124,0.35611758855035625
NINO4,STL(ANOM ~ trend() + season(period = 12)),2004-08-01,0.4,0.41419427492700595,0.03677053206646766,-0.050964806993473555,0.3632294679335324
NINO4,STL(ANOM ~ trend() + season(period = 12)),2004-09-01,0.65,0.44237357811184325,0.11283282432484831,0.09479359756330846,0.5371671756751517
NINO4,STL(ANOM ~ trend() + season(period = 12)),2004-10-01,0.67,0.47055288129668055,0.15370317175785517,0.04574394694546441,0.516296828242145
NINO4,STL(ANOM ~ trend() + season(period = 12)),2004-11-01,0.64,0.4737260655907738,0.13716628056091212,0.029107653848314152,0.502833719439088
NINO4,STL(ANOM ~ trend() + season(period = 12)),2004-12-01,0.68,0.4768992498848671,0.12032188830098495,0.08277886181414795,0.559678111699015
NINO4,STL(ANOM ~ trend() + season(period = 12)),2005-01-01,0.89,0.48007243417896034,0.015520069676876799,0.3944074961441629,0.8744799303231232
NINO4,STL(ANOM ~ trend() + season(period = 12)),2005-02-01,0.61,0.4430628155961578,-0.08951849589865049,0.25645568030249266,0.6995184958986504
NINO4,STL(ANOM ~ trend() + season(period = 12)),2005-03-01,0.51,0.4060531970133552,-0.09184513867603929,0.1957919416626841,0.6018451386760393
NINO4,STL(ANOM ~ trend() + season(period = 12)),2005-04-01,0.29,0.36904357843055263,-0.13640516769296185,0.057361589262409196,0.42640516769296183
NINO4,STL(ANOM ~ trend() + season(period = 12)),2005-05-01,0.21,0.2938357857578145,-0.1544682282757099,0.07063244251789541,0.3644682282757099
NINO4,STL(ANOM ~ trend() + season(period = 12)),2005-06-01,0.23,0.21862799308507633,-0.06600326135574927,0.07737526827067295,0.2960032613557493
NINO4,STL(ANOM ~ trend() + season(period = 12)),2005-07-01,0.13,0.1434202004123382,-0.009030988766072365,-0.004389211646265823,0.13903098876607237
NINO4,STL(ANOM ~ trend() + season(period = 12)),2005-08-01,0.02,0.06503498961887631,0.045213667772313046,-0.09024865739118935,-0.025213667772313045
NINO4,STL(ANOM ~ trend() + season(period = 12)),2005-09-01,-0.04,-0.013350221174585564,0.09085685181105337,-0.11750663063646782,-0.1308568518110534
NINO4,STL(ANOM ~ trend() + season(period = 12)),2005-10-01,0.06,-0.09173543196804744,0.15811621654210495,-0.00638078457405751,-0.09811621654210495
NINO4,STL(ANOM ~ trend() + season(period = 12)),2005-11-01,-0.12,-0.11640475723332894,0.12352294365605532,-0.12711818642272638,-0.2435229436560553
NINO4,STL(ANOM ~ trend() + season(period = 12)),2005-12-01,-0.18,-0.14107408249861042,0.12637666067310227,-0.1653025781744918,-0.3063766606731022
NINO4,STL(ANOM ~ trend() + season(period = 12)),2006-01-01,-0.56,-0.16574340776389193,-0.02201707395828837,-0.37223951827781976,-0.5379829260417117
NINO4,STL(ANOM ~ trend() + season(period = 12)),2006-02-01,-0.73,-0.1289847365276862,-0.11436815125950645,-0.4866471122128073,-0.6156318487404935
NINO4,STL(ANOM ~ trend() + season(period = 12)),2006-03-01,-0.49,-0.09222606529148043,-0.08064113247941512,-0.31713280222910445,-0.40935886752058487
NINO4,STL(ANOM ~ trend() + season(period = 12)),2006-04-01,-0.34,-0.05546739405527467,-0.11551595499235179,-0.16901665095237356,-0.22448404500764824
NINO4,STL(ANOM ~ trend() + season(period = 12)),2006-05-01,-0.14,0.02446885655489863,-0.13467819510427106,-0.02979066145062758,-0.005321804895728949
NINO4,STL(ANOM ~ trend() + season(period = 12)),2006-06-01,0.16,0.10440510716507193,-0.055048962050627336,0.11064385488555542,0.21504896205062735
NINO4,STL(ANOM ~ trend() + season(period = 12)),2006-07-01,0.14,0.1843413577752452,-0.012649587270661755,-0.03169177050458344,0.15264958727066177
NINO4,STL(ANOM ~ trend() + season(period = 12)),2006-08-01,0.42,0.2526117624082487,0.051654548757061894,0.11573368883468943,0.3683454512429381
NINO4,STL(ANOM ~ trend() + season(period = 12)),2006-09-01,0.66,0.32088216704125216,0.06558156814393866,0.2735362648148092,0.5944184318560614
NINO4,STL(ANOM ~ trend() + season(period = 12)),2006-10-01,0.63,0.3891525716742556,0.15814089949765678,0.08270652882808766,0.47185910050234325
NINO4,STL(ANOM ~ trend() + season(period = 12)),2006-11-01,0.84,0.3874955048212929,0.10440219424712242,0.3481023009315847,0.7355978057528776
NINO4,STL(ANOM ~ trend() + season(period = 12)),2006-12-01,0.9,0.3858384379683303,0.1264464520774611,0.38771510995420866,0.7735535479225389
NINO4,STL(ANOM ~ trend() + season(period = 12)),2007-01-01,0.69,0.3841813711153676,-0.05554785982142614,0.36136648870605853,0.7455478598214261
NINO4,STL(ANOM ~ trend() + season(period = 12)),2007-02-01,0.52,0.3088588468197202,-0.12762421105459273,0.3387653642348726,0.6476242110545928
NINO4,STL(ANOM ~ trend() + season(period = 12)),2007-03-01,0.4,0.23353632252407278,-0.04663266482319532,0.21309634229912258,0.44663266482319536
NINO4,STL(ANOM ~ trend() + season(period = 12)),2007-04-01,0.15,0.15821379822842538,-0.05873677271722042,0.05052297448879503,0.2087367727172204
NINO4,STL(ANOM ~ trend() + season(period = 12)),2007-05-01,-0.14,0.02381756481213701,-0.07138699328504618,-0.09243057152709085,-0.06861300671495384
NINO4,STL(ANOM ~ trend() + season(period = 12)),2007-06-01,-0.11,-0.11057866860415136,-0.025304817923464708,0.025883486527616045,-0.08469518207653531
NINO4,STL(ANOM ~ trend() + season(period = 12)),2007-07-01,-0.24,-0.24497490202043973,-0.008232987561792608,0.013207889582232346,-0.23176701243820738
NINO4,STL(ANOM ~ trend() + season(period = 12)),2007-08-01,-0.17,-0.37493974204176456,0.044650379694394796,0.16028936234736973,-0.21465037969439482
NINO4,STL(ANOM ~ trend() + season(period = 12)),2007-09-01,-0.52,-0.5049045820630894,0.006396351978291104,-0.02149176991520174,-0.5263963519782912
NINO4,STL(ANOM ~ trend() + season(period = 12)),2007-10-01,-0.63,-0.6348694220844142,0.11052482675986362,-0.10565540467544943,-0.7405248267598636
NINO4,STL(ANOM ~ trend() + season(period = 12)),2007-11-01,-1.1,-0.7076867407519711,0.064758178724712,-0.45707143797274097,-1.164758178724712
NINO4,STL(ANOM ~ trend() + season(period = 12)),2007-12-01,-0.8,-0.780504059419528,0.09226717624611885,-0.1117631168265909,-0.892267176246119
NINO4,STL(ANOM ~ trend() + season(period = 12)),2008-01-01,-1.44,-0.853321378087085,-0.0829264033611505,-0.5037522185517644,-1.3570735966388494
NINO4,STL(ANOM ~ trend() + season(period = 12)),2008-02-01,-1.39,-0.8670982424109891,-0.13476369878516958,-0.38813805880384133,-1.2552363012148304
NINO4,STL(ANOM ~ trend() + season(period = 12)),2008-03-01,-1.09,-0.8808751067348933,-0.006543295361370053,-0.20258159790373675,-1.08345670463863
NINO4,STL(ANOM ~ trend() + season(period = 12)),2008-04-01,-0.94,-0.8946519710587975,0.0037339874453743696,-0.04908201638657683,-0.9437339874453743
NINO4,STL(ANOM ~ trend() + season(period = 12)),2008-05-01,-0.9,-0.8654344508602397,-0.0027935374964998994,-0.03177201164326038,-0.8972064625035001
NINO4,STL(ANOM ~ trend() + season(period = 12)),2008-06-01,-0.85,-0.8362169306616821,0.009185079044600041,-0.02296814838291794,-0.8591850790446001
NINO4,STL(ANOM ~ trend() + season(period = 12)),2008-07-01,-0.68,-0.8069994104631244,3.728638595594273e-4,0.12662654660356487,-0.6803728638595595
NINO4,STL(ANOM ~ trend() + season(period = 12)),2008-08-01,-0.68,-0.7556564957193578,0.041215373657727136,0.034441122061630636,-0.7212153736577271
NINO4,STL(ANOM ~ trend() + season(period = 12)),2008-09-01,-0.58,-0.7043135809755913,-0.04983978984784046,0.17415337082343174,-0.5301602101521595
NINO4,STL(ANOM ~ trend() + season(period = 12)),2008-10-01,-0.43,-0.6529706662318246,0.06527148988076281,0.15769917635106184,-0.4952714898807628
NINO4,STL(ANOM ~ trend() + season(period = 12)),2008-11-01,-0.5,-0.5823406728448837,0.02689056058017022,0.055450112264713525,-0.5268905605801701
NINO4,STL(ANOM ~ trend() + season(period = 12)),2008-12-01,-0.77,-0.5117106794579426,0.059371756920038495,-0.31766107746209593,-0.8293717569200385
NINO4,STL(ANOM ~ trend() + season(period = 12)),2009-01-01,-0.84,-0.44108068607100154,-0.10368857733635588,-0.2952307365926425,-0.736311422663644
NINO4,STL(ANOM ~ trend() + season(period = 12)),2009-02-01,-0.69,-0.34316435178106947,-0.10491062042840951,-0.241925027790521,-0.5850893795715905
NINO4,STL(ANOM ~ trend() + season(period = 12)),2009-03-01,-0.54,-0.2452480174911374,0.008200765485250245,-0.3029527479941129,-0.5482007654852503
NINO4,STL(ANOM ~ trend() + season(period = 12)),2009-04-01,-0.21,-0.1473316832012053,0.0340426313516007,-0.09671094815039541,-0.2440426313516007
NINO4,STL(ANOM ~ trend() + season(period = 12)),2009-05-01,0.03,-0.013062499698240498,0.03443900741610956,0.00862349228213094,-0.004439007416109558
NINO4,STL(ANOM ~ trend() + season(period = 12)),2009-06-01,0.12,0.1212066838047243,0.00891391071077015,-0.01012059451549445,0.11108608928922985
NINO4,STL(ANOM ~ trend() + season(period = 12)),2009-07-01,0.27,0.25547586730768906,0.003972602445937046,0.010551530246373897,0.26602739755406296
NINO4,STL(ANOM ~ trend() + season(period = 12)),2009-08-01,0.47,0.36558012879315743,0.04452615980355622,0.05989371140328631,0.42547384019644374
NINO4,STL(ANOM ~ trend() + season(period = 12)),2009-09-01,0.37,0.47568439027862586,-0.05935818652577869,-0.046326203752847184,0.4293581865257787
NINO4,STL(ANOM ~ trend() + season(period = 12)),2009-10-01,0.86,0.5857886517640942,0.06119279586692147,0.21301855236898426,0.7988072041330785
NINO4,STL(ANOM ~ trend() + season(period = 12)),2009-11-01,1.17,0.5808665298186032,0.03163158462021135,0.5575018855611854,1.1383684153797886
NINO4,STL(ANOM ~ trend() + season(period = 12)),2009-12-01,1.17,0.5759444078731122,0.0038215240315351284,0.5902340680953526,1.1661784759684648
NINO4,STL(ANOM ~ trend() + season(period = 12)),2010-01-01,1.16,0.5710222859276212,-0.1302791758904994,0.7192568899628781,1.2902791758904992
NINO4,STL(ANOM ~ trend() + season(period = 12)),2010-02-01,0.92,0.44024441199677566,-0.08069145372350925,0.5604470417267335,1.0006914537235092
NINO4,STL(ANOM ~ trend() + season(period = 12)),2010-03-01,0.87,0.30946653806593016,0.017505427607089088,0.5430280343269808,0.8524945723929109
NINO4,STL(ANOM ~ trend() + season(period = 12)),2010-04-01,0.7,0.17868866413508463,0.059302754885374884,0.46200858097954045,0.6406972451146251
NINO4,STL(ANOM ~ trend() + season(period = 12)),2010-05-01,0.21,-0.006739555743322551,0.0670139103085962,0.14972564543472636,0.1429860896914038
NINO4,STL(ANOM ~ trend() + season(period = 12)),2010-06-01,-0.26,-0.19216777562172974,0.0045817890866237,-0.07241401346489398,-0.2645817890866237
NINO4,STL(ANOM ~ trend() + season(period = 12)),2010-07-01,-0.66,-0.3775959955001369,0.004108076471804363,-0.28651208097166747,-0.6641080764718044
NINO4,STL(ANOM ~ trend() + season(period = 12)),2010-08-01,-1.13,-0.5190941063596587,0.04505218373912989,-0.655958077379471,-1.1750521837391297
NINO4,STL(ANOM ~ trend() + season(period = 12)),2010-09-01,-1.47,-0.6605922172191805,-0.07098184306371741,-0.738425939717102,-1.3990181569362825
NINO4,STL(ANOM ~ trend() + season(period = 12)),2010-10-01,-1.35,-0.8020903280787022,0.055563537781942535,-0.6034732097032405,-1.4055635377819427
NINO4,STL(ANOM ~ trend() + season(period = 12)),2010-11-01,-1.43,-0.8377434174696609,0.03537674037797775,-0.6276333229083167,-1.4653767403779776
NINO4,STL(ANOM ~ trend() + season(period = 12)),2010-12-01,-1.14,-0.8733965068606195,-0.05237340382180691,-0.21423008931757348,-1.087626596178193
NINO4,STL(ANOM ~ trend() + season(period = 12)),2011-01-01,-1.18,-0.9090495962515782,-0.12048058935340661,-0.15046981439501506,-1.0595194106465933
NINO4,STL(ANOM ~ trend() + season(period = 12)),2011-02-01,-1.07,-0.865306902903878,-0.03976019399620699,-0.16493290309991515,-1.0302398060037932
NINO4,STL(ANOM ~ trend() + season(period = 12)),2011-03-01,-0.5,-0.8215642095561777,0.016487808739234763,0.305076400816943,-0.5164878087392347
NINO4,STL(ANOM ~ trend() + season(period = 12)),2011-04-01,-0.75,-0.7778215162084775,0.07656358827953427,-0.04874207207105674,-0.8265635882795342
NINO4,STL(ANOM ~ trend() + season(period = 12)),2011-05-01,-0.42,-0.7392581325378647,0.08195337755217111,0.2373047549856936,-0.5019533775521711
NINO4,STL(ANOM ~ trend() + season(period = 12)),2011-06-01,-0.49,-0.7006947488672519,-0.007353215478933448,0.2180479643461854,-0.4826467845210665
NINO4,STL(ANOM ~ trend() + season(period = 12)),2011-07-01,-0.4,-0.6621313651966391,-0.02628787188731426,0.2884192370839533,-0.3737121281126858
NINO4,STL(ANOM ~ trend() + season(period = 12)),2011-08-01,-0.23,-0.6501496837689609,0.013608440186437108,0.40654124358252375,-0.24360844018643713
NINO4,STL(ANOM ~ trend() + season(period = 12)),2011-09-01,-0.57,-0.6381680023412827,-0.06430699589531737,0.13247499823660014,-0.5056930041046825
NINO4,STL(ANOM ~ trend() + season(period = 12)),2011-10-01,-0.69,-0.6261863209136045,0.03695198078631631,-0.1007656598727118,-0.7269519807863163
NINO4,STL(ANOM ~ trend() + season(period = 12)),2011-11-01,-0.81,-0.6133101176686463,0.06515016736753926,-0.26184004969889296,-0.8751501673675393
NINO4,STL(ANOM ~ trend() + season(period = 12)),2011-12-01,-1.01,-0.600433914423688,-0.052890287125271815,-0.35667579845104025,-0.9571097128747282
NINO4,STL(ANOM ~ trend() + season(period = 12)),2012-01-01,-0.92,-0.5875577111787298,-0.11344752274613791,-0.21899476607513235,-0.8065524772538621
NINO4,STL(ANOM ~ trend() + season(period = 12)),2012-02-01,-0.63,-0.5391872625422606,-0.001619552260800345,-0.08919318519693908,-0.6283804477391997
NINO4,STL(ANOM ~ trend() + season(period = 12)),2012-03-01,-0.68,-0.4908168139057913,0.012654473817413355,-0.2018376599116221,-0.6926544738174134
