.model,Period,IOD,trend,season_12,remainder,season_adjust
STL(IOD ~ trend() + season(period = 12)),1870-01-01,-0.438,-0.3949869934913952,0.09671823225725695,-0.1397312387658618,-0.534718232257257
STL(IOD ~ trend() + season(period = 12)),1870-02-01,-0.336,-0.39719629297959447,0.1279617225584533,-0.06676542957885889,-0.46396172255845336
STL(IOD ~ trend() + season(period = 12)),1870-03-01,0.177,-0.3994055924677937,0.1579558502160134,0.41844974225178033,0.01904414978398658
STL(IOD ~ trend() + season(period = 12)),1870-04-01,-0.048,-0.401614891955993,0.11435489955795208,0.2392599923980409,-0.16235489955795207
STL(IOD ~ trend() + season(period = 12)),1870-05-01,-0.48,-0.4001304894184161,0.019753086949280095,-0.09962259753086394,-0.49975308694928006
STL(IOD ~ trend() + season(period = 12)),1870-06-01,-0.548,-0.39864608688083925,-9.888366663337086e-4,-0.14836507645282704,-0.5470111633336663
STL(IOD ~ trend() + season(period = 12)),1870-07-01,-0.65,-0.3971616843432624,-0.14087659505428954,-0.11196172060244813,-0.5091234049457105
STL(IOD ~ trend() + season(period = 12)),1870-08-01,-0.522,-0.3956980581254524,-0.0576709338288144,-0.06863100804573324,-0.46432906617118563
STL(IOD ~ trend() + season(period = 12)),1870-09-01,-0.728,-0.39423443190764235,-0.11711009788533144,-0.2166554702070262,-0.6108899021146685
STL(IOD ~ trend() + season(period = 12)),1870-10-01,-0.636,-0.39277080568983236,-0.18798039036580352,-0.055248803944364155,-0.4480196096341965
STL(IOD ~ trend() + season(period = 12)),1870-11-01,-0.401,-0.38252903791174314,-0.011161529343429944,-0.007309432744826927,-0.38983847065657007
STL(IOD ~ trend() + season(period = 12)),1870-12-01,-0.375,-0.37228727013365387,0.0055714815205985,-0.008284211386944629,-0.3805714815205985
STL(IOD ~ trend() + season(period = 12)),1871-01-01,-0.273,-0.36204550235556465,0.09338979583439992,-0.004344293478835304,-0.36638979583439996
STL(IOD ~ trend() + season(period = 12)),1871-02-01,-0.17,-0.3426542890513713,0.12817150132448937,0.04448278772688197,-0.29817150132448933
STL(IOD ~ trend() + season(period = 12)),1871-03-01,-0.212,-0.32326307574717794,0.15405668651242474,-0.04279361076524679,-0.36605668651242473
STL(IOD ~ trend() + season(period = 12)),1871-04-01,-0.148,-0.3038718624429846,0.10826243386026024,0.04760942858272432,-0.25626243386026026
STL(IOD ~ trend() + season(period = 12)),1871-05-01,-0.115,-0.2881220897469788,0.014510938860667764,0.15861115088631103,-0.12951093886066775
STL(IOD ~ trend() + season(period = 12)),1871-06-01,-0.163,-0.27237231705097303,-0.0024890846946539393,0.11186140174562698,-0.16051091530534606
STL(IOD ~ trend() + season(period = 12)),1871-07-01,-0.444,-0.25662254435496723,-0.14052898797329863,-0.04684846767173412,-0.30347101202670135
STL(IOD ~ trend() + season(period = 12)),1871-08-01,-0.375,-0.245249047938129,-0.04955024146662718,-0.08020071059524383,-0.3254497585333728
STL(IOD ~ trend() + season(period = 12)),1871-09-01,-0.336,-0.23387555152129072,-0.10482933615146224,0.002704887672752926,-0.2311706638485378
STL(IOD ~ trend() + season(period = 12)),1871-10-01,-0.527,-0.22250205510445248,-0.18310263266181645,-0.12139531223373107,-0.34389736733818355
STL(IOD ~ trend() + season(period = 12)),1871-11-01,-0.217,-0.21560441029956,-0.01304614254966691,0.011650552849226892,-0.20395385745033312
STL(IOD ~ trend() + season(period = 12)),1871-12-01,-0.228,-0.20870676549466755,0.003360650063458874,-0.022653884568791333,-0.23136065006345888
STL(IOD ~ trend() + season(period = 12)),1872-01-01,-0.037,-0.20180912068977508,0.08978324629008916,0.07502587439968592,-0.12678324629008916
STL(IOD ~ trend() + season(period = 12)),1872-02-01,0.041,-0.19396574188530386,0.12818436898968147,0.1067813728956224,-0.08718436898968146
STL(IOD ~ trend() + season(period = 12)),1872-03-01,-0.076,-0.18612236308083263,0.15004181372860187,-0.03991945064776922,-0.22604181372860185
STL(IOD ~ trend() + season(period = 12)),1872-04-01,-0.084,-0.1782789842763614,0.10218793306299942,-0.007908948786638004,-0.1861879330629994
STL(IOD ~ trend() + season(period = 12)),1872-05-01,-0.148,-0.1740342470965253,0.009420429653151683,0.01661381744337362,-0.15742042965315167
STL(IOD ~ trend() + season(period = 12)),1872-06-01,-0.084,-0.16978950991668915,-0.003679115807536314,0.08946862572422545,-0.08032088419246369
STL(IOD ~ trend() + season(period = 12)),1872-07-01,-0.285,-0.16554477273685303,-0.13971258594252828,0.020257358679381332,-0.1452874140574717
STL(IOD ~ trend() + season(period = 12)),1872-08-01,-0.325,-0.17953616516143603,-0.04083446338975365,-0.10462937144881032,-0.28416553661024635
STL(IOD ~ trend() + season(period = 12)),1872-09-01,-0.333,-0.19352755758601906,-0.09182719793799986,-0.04764524447598109,-0.24117280206200015
STL(IOD ~ trend() + season(period = 12)),1872-10-01,-0.27,-0.20751895001060205,-0.17745628204820824,0.11497523205881027,-0.09254371795179178
STL(IOD ~ trend() + season(period = 12)),1872-11-01,-0.106,-0.23644945893553143,-0.014114946416254735,0.14456440535178616,-0.09188505358374527
STL(IOD ~ trend() + season(period = 12)),1872-12-01,-0.111,-0.2653799678604608,0.0019109842931198926,0.1524689835673409,-0.1129109842931199
STL(IOD ~ trend() + season(period = 12)),1873-01-01,0.062,-0.2943104767853902,0.08761917695932168,0.2686912998260685,-0.025619176959321685
STL(IOD ~ trend() + season(period = 12)),1873-02-01,-0.319,-0.32555955114508545,0.12969604862756415,-0.12313649748247874,-0.4486960486275642
STL(IOD ~ trend() + season(period = 12)),1873-03-01,-0.404,-0.35680862550478065,0.13310455407398353,-0.18029592856920296,-0.5371045540739836
STL(IOD ~ trend() + season(period = 12)),1873-04-01,-0.272,-0.3880576998644759,0.08412158858161906,0.03193611128285684,-0.3561215885816191
STL(IOD ~ trend() + season(period = 12)),1873-05-01,-0.411,-0.4109614398639111,-0.0018375698623854914,0.0017990097262965965,-0.4091624301376145
STL(IOD ~ trend() + season(period = 12)),1873-06-01,-0.587,-0.4338651798633463,-0.0059879774992188765,-0.14714684263743483,-0.5810120225007811
STL(IOD ~ trend() + season(period = 12)),1873-07-01,-0.689,-0.45676891986278145,-0.13748536415479776,-0.09474571598242065,-0.5515146358452021
STL(IOD ~ trend() + season(period = 12)),1873-08-01,-0.8,-0.4735177642478053,-0.025125550059020917,-0.3013566856931738,-0.7748744499409791
STL(IOD ~ trend() + season(period = 12)),1873-09-01,-0.694,-0.49026660863282906,-0.06267932022051982,-0.14105407114665108,-0.6313206797794801
STL(IOD ~ trend() + season(period = 12)),1873-10-01,-0.479,-0.5070154530178529,-0.16330505362715686,0.19132050664500977,-0.3156949463728431
STL(IOD ~ trend() + season(period = 12)),1873-11-01,-0.353,-0.5059232265518846,-0.013953013258330071,0.1668762398102147,-0.3390469867416699
STL(IOD ~ trend() + season(period = 12)),1873-12-01,-0.303,-0.5048310000859164,-2.2666696657170065e-5,0.2018536667825736,-0.3029773333033428
STL(IOD ~ trend() + season(period = 12)),1874-01-01,-0.381,-0.5037387736199481,0.08402296072749199,0.038715812892456125,-0.465022960727492
STL(IOD ~ trend() + season(period = 12)),1874-02-01,-0.388,-0.5080584945498693,0.13006925966864166,-0.010010765118772413,-0.5180692596686417
STL(IOD ~ trend() + season(period = 12)),1874-03-01,-0.586,-0.5123782154797905,0.1153225041268171,-0.18894428864702661,-0.7013225041268171
STL(IOD ~ trend() + season(period = 12)),1874-04-01,-0.754,-0.5166979364097116,0.06565855356640034,-0.30296061715668876,-0.8196585535664004
STL(IOD ~ trend() + season(period = 12)),1874-05-01,-0.441,-0.5319856447410166,-0.01304416015305128,0.10402980489406788,-0.42795583984694874
STL(IOD ~ trend() + season(period = 12)),1874-06-01,-0.465,-0.5472733530723217,-0.007739580792942687,0.09001293386526438,-0.45726041920705734
STL(IOD ~ trend() + season(period = 12)),1874-07-01,-0.338,-0.5625610614036267,-0.13419503479602116,0.3587560961996479,-0.20380496520397887
STL(IOD ~ trend() + season(period = 12)),1874-08-01,-0.345,-0.5450197442567777,-0.007895854551429507,0.2079155988082072,-0.3371041454485705
STL(IOD ~ trend() + season(period = 12)),1874-09-01,-0.814,-0.5274784271099286,-0.031552985720368534,-0.2549685871697026,-0.7824470142796313
STL(IOD ~ trend() + season(period = 12)),1874-10-01,-1.158,-0.5099371099630796,-0.1468547425780119,-0.5012081474589085,-1.0111452574219881
STL(IOD ~ trend() + season(period = 12)),1874-11-01,-0.603,-0.4822985883719919,-0.01117137162688943,-0.10953004000111866,-0.5918286283731106
STL(IOD ~ trend() + season(period = 12)),1874-12-01,-0.79,-0.45466006678090415,7.942369743832558e-4,-0.3361341701934792,-0.7907942369743833
STL(IOD ~ trend() + season(period = 12)),1875-01-01,-0.45,-0.42702154518981644,0.051310280160207646,-0.07428873497039118,-0.5013102801602076
STL(IOD ~ trend() + season(period = 12)),1875-02-01,-0.186,-0.4108665630460032,0.11886473082118544,0.1060018322248178,-0.3048647308211854
STL(IOD ~ trend() + season(period = 12)),1875-03-01,-0.098,-0.39471158090219,0.11411971202753075,0.18259186887465922,-0.21211971202753077
STL(IOD ~ trend() + season(period = 12)),1875-04-01,0.029,-0.37855659875837677,0.04749609208450202,0.36006050667387474,-0.01849609208450202
STL(IOD ~ trend() + season(period = 12)),1875-05-01,-0.134,-0.37094589611191003,-0.04264342093164794,0.27958931704355794,-0.09135657906835207
STL(IOD ~ trend() + season(period = 12)),1875-06-01,-0.094,-0.3633351934654433,-0.0128934668654597,0.282228660330903,-0.0811065331345403
STL(IOD ~ trend() + season(period = 12)),1875-07-01,-0.511,-0.35572449081897656,-0.125302123884075,-0.02997338529694843,-0.385697876115925
STL(IOD ~ trend() + season(period = 12)),1875-08-01,-0.248,-0.37320707589165913,0.028952360545171047,0.0962547153464881,-0.27695236054517103
STL(IOD ~ trend() + season(period = 12)),1875-09-01,-0.397,-0.3906896609643417,0.024309591704378616,-0.030619930740036938,-0.42130959170437865
STL(IOD ~ trend() + season(period = 12)),1875-10-01,-0.658,-0.4081722460370243,-0.13355455452500473,-0.1162731994379711,-0.5244454454749954
STL(IOD ~ trend() + season(period = 12)),1875-11-01,-0.891,-0.4257099384377842,-0.02160331015264592,-0.44368675140956987,-0.8693966898473541
STL(IOD ~ trend() + season(period = 12)),1875-12-01,-0.46,-0.4432476308385442,-0.011539055056885683,-0.005213314104570155,-0.44846094494311434
STL(IOD ~ trend() + season(period = 12)),1876-01-01,-0.361,-0.4607853232393041,0.01933245702866514,0.08045286621063896,-0.38033245702866514
STL(IOD ~ trend() + season(period = 12)),1876-02-01,-0.504,-0.44895755896531464,0.10816251728116567,-0.16320495831585102,-0.6121625172811657
STL(IOD ~ trend() + season(period = 12)),1876-03-01,-0.402,-0.4371297946913252,0.11318669310737546,-0.07805689841605035,-0.5151866931073755
STL(IOD ~ trend() + season(period = 12)),1876-04-01,-0.476,-0.4253020304173357,0.029229969761048892,-0.07992793934371323,-0.505229969761049
STL(IOD ~ trend() + season(period = 12)),1876-05-01,-0.471,-0.39496986315267957,-0.07271977657248525,-0.003310360274835167,-0.39828022342751473
STL(IOD ~ trend() + season(period = 12)),1876-06-01,-0.424,-0.36463769588802347,-0.01900979202016703,-0.04035251209180951,-0.404990207979833
STL(IOD ~ trend() + season(period = 12)),1876-07-01,-0.391,-0.3343055286233673,-0.11785699627426881,0.06116252489763613,-0.2731430037257312
STL(IOD ~ trend() + season(period = 12)),1876-08-01,-0.267,-0.30670731090041903,0.06383098446389877,-0.024123673563479775,-0.3308309844638988
STL(IOD ~ trend() + season(period = 12)),1876-09-01,-0.079,-0.2791090931774708,0.07768077007552009,0.1224283231019507,-0.1566807700755201
STL(IOD ~ trend() + season(period = 12)),1876-10-01,-0.213,-0.2515108754545225,-0.12319836074579313,0.16170923620031563,-0.08980163925420687
STL(IOD ~ trend() + season(period = 12)),1876-11-01,-0.358,-0.24223997063643457,-0.035431838172387875,-0.08032819119117754,-0.3225681618276121
STL(IOD ~ trend() + season(period = 12)),1876-12-01,-0.297,-0.23296906581834664,-0.027570453022359612,-0.036460481159293734,-0.2694295469776404
STL(IOD ~ trend() + season(period = 12)),1877-01-01,-0.311,-0.22369816100025872,-0.0045195573544268295,-0.08278228164531445,-0.30648044264557317
STL(IOD ~ trend() + season(period = 12)),1877-02-01,0.367,-0.19386168716853325,0.08559970212338447,0.47526198504514877,0.2814002978766155
STL(IOD ~ trend() + season(period = 12)),1877-03-01,0.13,-0.1640252133368078,0.11371715870015568,0.18030805463665212,0.016282841299844322
STL(IOD ~ trend() + season(period = 12)),1877-04-01,-0.28,-0.13418873950508234,0.04089390904669547,-0.18670516954161318,-0.3208939090466955
STL(IOD ~ trend() + season(period = 12)),1877-05-01,-0.684,-0.10382392772460572,-0.06558102772412712,-0.5145950445512673,-0.618418972275873
STL(IOD ~ trend() + season(period = 12)),1877-06-01,-0.49,-0.0734591159441291,0.007731948176956432,-0.4242728322328273,-0.49773194817695643
STL(IOD ~ trend() + season(period = 12)),1877-07-01,-0.588,-0.043094304163652473,-0.10915128623432227,-0.43575440960202527,-0.4788487137656777
STL(IOD ~ trend() + season(period = 12)),1877-08-01,0.214,-0.038992848810176256,0.05083354686954453,0.20215930194063172,0.16316645313045547
STL(IOD ~ trend() + season(period = 12)),1877-09-01,0.52,-0.03489139345670004,0.08551281776697921,0.46937857568972086,0.4344871822330208
STL(IOD ~ trend() + season(period = 12)),1877-10-01,0.417,-0.03078993810322382,-0.12273723994300324,0.5705271780462271,0.5397372399430033
STL(IOD ~ trend() + season(period = 12)),1877-11-01,0.558,-0.03247261357085409,-0.04132430028885098,0.6317969138597052,0.5993243002888511
STL(IOD ~ trend() + season(period = 12)),1877-12-01,0.154,-0.03415528903848435,-0.0297500288606773,0.21790531789916168,0.18375002886067732
STL(IOD ~ trend() + season(period = 12)),1878-01-01,-0.261,-0.03583796450611462,-0.02778318152212916,-0.19737885397175622,-0.23321681847787085
STL(IOD ~ trend() + season(period = 12)),1878-02-01,-0.398,-0.07525428490487576,0.06382169170978365,-0.38656740680490786,-0.46182169170978365
STL(IOD ~ trend() + season(period = 12)),1878-03-01,-0.016,-0.1146706053036369,0.11522884356590701,-0.016558238262270097,-0.131228843565907
STL(IOD ~ trend() + season(period = 12)),1878-04-01,-0.085,-0.15408692570239804,0.053524278319806724,0.015562647382591305,-0.13852427831980674
STL(IOD ~ trend() + season(period = 12)),1878-05-01,-0.355,-0.20552708093791042,-0.05749063817381074,-0.09198228088827884,-0.29750936182618926
STL(IOD ~ trend() + season(period = 12)),1878-06-01,-0.311,-0.2569672361734228,0.03520076543102744,-0.08923352925760464,-0.34620076543102746
STL(IOD ~ trend() + season(period = 12)),1878-07-01,-0.383,-0.3084073914089352,-0.09994306278243889,0.025350454191374105,-0.2830569372175611
STL(IOD ~ trend() + season(period = 12)),1878-08-01,-0.272,-0.334256775421818,0.03807830008420583,0.024178475337612138,-0.31007830008420584
STL(IOD ~ trend() + season(period = 12)),1878-09-01,-0.208,-0.3601061594347007,0.09332673366453259,0.05877942577016809,-0.3013267336645326
STL(IOD ~ trend() + season(period = 12)),1878-10-01,-0.674,-0.3859555434475835,-0.12239419337621987,-0.16565026317619663,-0.5516058066237801
STL(IOD ~ trend() + season(period = 12)),1878-11-01,-0.461,-0.4038599541490114,-0.04743477908342139,-0.009705266767567278,-0.41356522091657866
STL(IOD ~ trend() + season(period = 12)),1878-12-01,-0.47,-0.42176436485043933,-0.03204372362650508,-0.016191911523055547,-0.4379562763734949
STL(IOD ~ trend() + season(period = 12)),1879-01-01,-0.429,-0.43966877555186723,-0.05109317475017041,0.06176195030203763,-0.3779068252498296
STL(IOD ~ trend() + season(period = 12)),1879-02-01,-0.417,-0.45658988463569405,0.01751252670187811,0.022077357933815933,-0.4345125267018781
STL(IOD ~ trend() + season(period = 12)),1879-03-01,-0.453,-0.4735109937195208,0.09957673812368148,-0.07906574440416064,-0.5525767381236815
STL(IOD ~ trend() + season(period = 12)),1879-04-01,-0.541,-0.49043210280334765,0.07205176037975959,-0.12261965757641197,-0.6130517603797596
STL(IOD ~ trend() + season(period = 12)),1879-05-01,-0.513,-0.49926251106131564,0.0021398021136526534,-0.015877291052336984,-0.5151398021136526
STL(IOD ~ trend() + season(period = 12)),1879-06-01,-0.274,-0.5080929193192836,0.09475642665756621,0.13933649266171733,-0.36875642665756625
STL(IOD ~ trend() + season(period = 12)),1879-07-01,-0.374,-0.5169233275772516,-0.05124762805178047,0.19417095562903203,-0.32275237194821954
STL(IOD ~ trend() + season(period = 12)),1879-08-01,-0.64,-0.5061398975717543,0.021766445428149227,-0.15562654785639496,-0.6617664454281492
STL(IOD ~ trend() + season(period = 12)),1879-09-01,-0.591,-0.495356467566257,0.027207358592864196,-0.12285089102660712,-0.6182073585928641
STL(IOD ~ trend() + season(period = 12)),1879-10-01,-0.789,-0.48457303756075976,-0.14735468972732066,-0.1570722727119196,-0.6416453102726793
STL(IOD ~ trend() + season(period = 12)),1879-11-01,-0.761,-0.472953930465942,-0.055629211022194154,-0.23241685851186372,-0.7053707889778057
STL(IOD ~ trend() + season(period = 12)),1879-12-01,-0.606,-0.46133482337112425,-0.046236677407154904,-0.09842849922172087,-0.5597633225928451
STL(IOD ~ trend() + season(period = 12)),1880-01-01,-0.463,-0.44971571627630647,-0.07026271626049496,0.056978432536801404,-0.39273728373950506
STL(IOD ~ trend() + season(period = 12)),1880-02-01,-0.262,-0.4444956270617633,-0.02504432257099919,0.2075399496327625,-0.2369556774290008
STL(IOD ~ trend() + season(period = 12)),1880-03-01,-0.327,-0.4392755378472202,0.0872888124337957,0.02498672541342445,-0.41428881243379573
STL(IOD ~ trend() + season(period = 12)),1880-04-01,0.002,-0.43405544863267703,0.09330688738242839,0.34274856125024866,-0.09130688738242838
STL(IOD ~ trend() + season(period = 12)),1880-05-01,-0.14,-0.4239424980568437,0.06386135253420812,0.22008114552263558,-0.20386135253420812
STL(IOD ~ trend() + season(period = 12)),1880-06-01,-0.299,-0.4138295474810103,0.1555859564692246,-0.04075640898821431,-0.4545859564692246
STL(IOD ~ trend() + season(period = 12)),1880-07-01,-0.528,-0.40371659690517697,-0.0020955662839747973,-0.12218783681084827,-0.5259044337160252
STL(IOD ~ trend() + season(period = 12)),1880-08-01,-0.586,-0.40588253681066455,0.005022849975978675,-0.1851403131653141,-0.5910228499759786
STL(IOD ~ trend() + season(period = 12)),1880-09-01,-0.574,-0.4080484767161522,-0.04023212510817933,-0.12571939817566846,-0.5337678748918206
STL(IOD ~ trend() + season(period = 12)),1880-10-01,-0.755,-0.41021441662163977,-0.17443588870086632,-0.1703496946774939,-0.5805641112991337
STL(IOD ~ trend() + season(period = 12)),1880-11-01,-0.553,-0.3996816560164227,-0.06674493957648157,-0.08657340440709577,-0.48625506042351846
STL(IOD ~ trend() + season(period = 12)),1880-12-01,-0.348,-0.3891488954112057,-0.06389993589568198,0.10504883130688769,-0.284100064104318
STL(IOD ~ trend() + season(period = 12)),1881-01-01,-0.174,-0.3786161348059886,-0.09507036945923826,0.29968650426522686,-0.07892963054076173
STL(IOD ~ trend() + season(period = 12)),1881-02-01,-0.507,-0.3529175072988218,-0.026817907499468566,-0.12726458520170963,-0.48018209250053145
STL(IOD ~ trend() + season(period = 12)),1881-03-01,-0.349,-0.327218879791655,0.06792753377339698,-0.08970865398174199,-0.416927533773397
STL(IOD ~ trend() + season(period = 12)),1881-04-01,-0.45,-0.3015202522844882,0.12462991452280103,-0.2731096622383129,-0.5746299145228011
STL(IOD ~ trend() + season(period = 12)),1881-05-01,-0.14,-0.29514633996148165,0.13486093942104618,0.020285400540435428,-0.2748609394210462
STL(IOD ~ trend() + season(period = 12)),1881-06-01,0.18,-0.2887724276384751,0.1868578499868078,0.2819145776516673,-0.006857849986807801
STL(IOD ~ trend() + season(period = 12)),1881-07-01,-0.116,-0.28239851531546856,0.03697345527468233,0.12942506004078622,-0.15297345527468234
STL(IOD ~ trend() + season(period = 12)),1881-08-01,-0.077,-0.28461444709083167,-0.003286408830205682,0.21090085592103736,-0.07371359116979431
STL(IOD ~ trend() + season(period = 12)),1881-09-01,-0.299,-0.2868303788661947,-0.10395641631541266,0.0917867951816074,-0.19504358368458732
STL(IOD ~ trend() + season(period = 12)),1881-10-01,-0.462,-0.28904631064155784,-0.17169060604079223,-0.0012630833176499046,-0.29030939395920774
STL(IOD ~ trend() + season(period = 12)),1881-11-01,-0.376,-0.29618816950937105,-0.09873902090355474,0.018927190412925787,-0.27726097909644526
STL(IOD ~ trend() + season(period = 12)),1881-12-01,-0.496,-0.3033300283771842,-0.07937070975584559,-0.1132992618669702,-0.4166292902441544
STL(IOD ~ trend() + season(period = 12)),1882-01-01,-0.557,-0.3104718872449974,-0.12210046004302767,-0.12442765271197498,-0.4348995399569724
STL(IOD ~ trend() + season(period = 12)),1882-02-01,-0.68,-0.32540528948060593,-0.030352126471124955,-0.32424258404826917,-0.6496478735288751
STL(IOD ~ trend() + season(period = 12)),1882-03-01,-0.149,-0.3403386917162144,0.04726742441167037,0.14407126730454403,-0.19626742441167036
STL(IOD ~ trend() + season(period = 12)),1882-04-01,-0.134,-0.3552720939518229,0.1552641823450217,0.0660079116068012,-0.2892641823450217
STL(IOD ~ trend() + season(period = 12)),1882-05-01,-0.068,-0.3572090767312765,0.20578183837290825,0.08342723835836824,-0.27378183837290826
STL(IOD ~ trend() + season(period = 12)),1882-06-01,-0.071,-0.3591460595107301,0.2188580025565394,0.06928805695419071,-0.2898580025565394
STL(IOD ~ trend() + season(period = 12)),1882-07-01,-0.233,-0.3610830422901837,0.07757768287261235,0.05050535941757128,-0.3105776828726124
STL(IOD ~ trend() + season(period = 12)),1882-08-01,-0.497,-0.3579123844165893,-0.009166649918272726,-0.129920965665138,-0.4878333500817273
STL(IOD ~ trend() + season(period = 12)),1882-09-01,-0.652,-0.35474172654299496,-0.16435787812568425,-0.1329003953313208,-0.48764212187431577
STL(IOD ~ trend() + season(period = 12)),1882-10-01,-0.51,-0.3515710686694006,-0.1648527223298706,0.006423790999271151,-0.3451472776701294
STL(IOD ~ trend() + season(period = 12)),1882-11-01,-0.377,-0.3501751027763071,-0.12587072952589454,0.0990458323022016,-0.2511292704741055
STL(IOD ~ trend() + season(period = 12)),1882-12-01,-0.431,-0.3487791368832136,-0.08949853091940559,0.007277667802619181,-0.3415014690805944
STL(IOD ~ trend() + season(period = 12)),1883-01-01,-0.705,-0.3473831709901201,-0.14052303765267357,-0.21709379135720624,-0.5644769623473264
STL(IOD ~ trend() + season(period = 12)),1883-02-01,-0.207,-0.33782001504273196,-0.03254680650425832,0.16336682154699028,-0.17445319349574168
STL(IOD ~ trend() + season(period = 12)),1883-03-01,-0.303,-0.32825685909534374,0.049349713041102125,-0.024092853945758386,-0.35234971304110213
STL(IOD ~ trend() + season(period = 12)),1883-04-01,-0.126,-0.3186937031479556,0.16144839372899655,0.031245309418959033,-0.28744839372899655
STL(IOD ~ trend() + season(period = 12)),1883-05-01,-0.19,-0.3083739382545615,0.20343789622110345,-0.08506395796654198,-0.3934378962211035
STL(IOD ~ trend() + season(period = 12)),1883-06-01,-0.084,-0.29805417336116746,0.21014333589670467,0.003910837464462802,-0.29414333589670466
STL(IOD ~ trend() + season(period = 12)),1883-07-01,-0.288,-0.2877344084677734,0.07670225181865244,-0.07696784335087903,-0.3647022518186524
STL(IOD ~ trend() + season(period = 12)),1883-08-01,-0.124,-0.2759704188479422,-4.806343968983537e-4,0.15245105324484057,-0.12351936560310164
STL(IOD ~ trend() + season(period = 12)),1883-09-01,-0.502,-0.264206429228111,-0.17171675446419707,-0.06607681630769191,-0.3302832455358029
STL(IOD ~ trend() + season(period = 12)),1883-10-01,-0.348,-0.25244243960827983,-0.13892945086604125,0.043371890474321106,-0.20907054913395873
STL(IOD ~ trend() + season(period = 12)),1883-11-01,-0.36,-0.24193061738567753,-0.11174929021312263,-0.006320092401199823,-0.24825070978687735
STL(IOD ~ trend() + season(period = 12)),1883-12-01,-0.325,-0.23141879516307526,-0.07419673041049471,-0.019384474426430015,-0.2508032695895053
STL(IOD ~ trend() + season(period = 12)),1884-01-01,-0.408,-0.22090697294047296,-0.16291394072292165,-0.02417908633660537,-0.24508605927707833
STL(IOD ~ trend() + season(period = 12)),1884-02-01,-0.183,-0.22021631701582517,-0.03915586604593165,0.07637218306175683,-0.14384413395406834
STL(IOD ~ trend() + season(period = 12)),1884-03-01,-0.312,-0.21952566109117738,0.0465715681140561,-0.13904590702287872,-0.3585715681140561
STL(IOD ~ trend() + season(period = 12)),1884-04-01,0.075,-0.2188350051665296,0.16277969089170682,0.13105531427482275,-0.08777969089170683
STL(IOD ~ trend() + season(period = 12)),1884-05-01,0.249,-0.2236740309152861,0.19624855918324718,0.2764254717320389,0.052751440816752815
STL(IOD ~ trend() + season(period = 12)),1884-06-01,-0.203,-0.22851305666404262,0.19703544200632864,-0.17152238534228606,-0.4000354420063287
STL(IOD ~ trend() + season(period = 12)),1884-07-01,-0.003,-0.23335208241279912,0.0718857611896613,0.1584663212231378,-0.07488576118966131
STL(IOD ~ trend() + season(period = 12)),1884-08-01,-0.306,-0.23892449358615933,0.005041666133329266,-0.07211717254716996,-0.3110416661333293
STL(IOD ~ trend() + season(period = 12)),1884-09-01,-0.471,-0.24449690475951957,-0.18146200120997222,-0.045041094030508155,-0.28953799879002773
STL(IOD ~ trend() + season(period = 12)),1884-10-01,-0.368,-0.2500693159328798,-0.11449862986305284,-0.003432054204067392,-0.2535013701369472
STL(IOD ~ trend() + season(period = 12)),1884-11-01,-0.474,-0.2579941654431009,-0.09822638141477032,-0.11777945314212879,-0.3757736185852297
STL(IOD ~ trend() + season(period = 12)),1884-12-01,-0.417,-0.26591901495332204,-0.05860182923613784,-0.09247915581054011,-0.35839817076386216
STL(IOD ~ trend() + season(period = 12)),1885-01-01,-0.463,-0.27384386446354314,-0.13400332073075877,-0.05515281480569817,-0.3289966792692413
STL(IOD ~ trend() + season(period = 12)),1885-02-01,-0.09,-0.2726938594813983,-0.01128173398657856,0.19397559346797685,-0.07871826601342144
STL(IOD ~ trend() + season(period = 12)),1885-03-01,-0.169,-0.27154385449925345,0.027596382751335042,0.07494747174791838,-0.19659638275133506
STL(IOD ~ trend() + season(period = 12)),1885-04-01,-0.198,-0.2703938495171086,0.12114347988365917,-0.04874963036655061,-0.3191434798836592
STL(IOD ~ trend() + season(period = 12)),1885-05-01,-0.199,-0.27680772007470594,0.1635100699121452,-0.08570234983743924,-0.3625100699121452
STL(IOD ~ trend() + season(period = 12)),1885-06-01,-0.13,-0.2832215906323033,0.16799481762253501,-0.014773226990231703,-0.297994817622535
STL(IOD ~ trend() + season(period = 12)),1885-07-01,-0.218,-0.28963546118990063,0.06467112344681979,0.006964337743080862,-0.28267112344681977
STL(IOD ~ trend() + season(period = 12)),1885-08-01,-0.23,-0.31013595745519884,0.018351985031160464,0.06178397242403838,-0.24835198503116046
STL(IOD ~ trend() + season(period = 12)),1885-09-01,-0.351,-0.330636453720497,-0.16692055497985428,0.1465570087003513,-0.1840794450201457
STL(IOD ~ trend() + season(period = 12)),1885-10-01,-0.218,-0.3511369499857952,-0.12100494641676422,0.2541418964025594,-0.09699505358323578
STL(IOD ~ trend() + season(period = 12)),1885-11-01,-0.475,-0.37927993439499713,-0.09586450935723112,1.4444375222827377e-4,-0.37913549064276886
STL(IOD ~ trend() + season(period = 12)),1885-12-01,-0.385,-0.4074229188041991,-0.02169406804327866,0.04411698684747778,-0.36330593195672134
STL(IOD ~ trend() + season(period = 12)),1886-01-01,-0.614,-0.43556590321340105,-0.102400846104133,-0.07603325068246591,-0.511599153895867
STL(IOD ~ trend() + season(period = 12)),1886-02-01,-0.766,-0.4762931349510017,0.018438546771274773,-0.3081454118202731,-0.7844385467712748
